ID	Text	Labels
C101.814	"Low of isoliam je mi khudingmakpu chap manei nangonda yettumna thinbada nariba
dumaina mingondasu same paint fil toueba adu citizens ship pini haiba natteba
jus my view subject to correct"	(CAG,NGEN,NCOM)
C95.440	oja jallal c pangalsi meitei ningolna pokpni haibc eya yaningdbg maong malle.	(NAG,NGEN,NCOM)
C95.458	Zalal si Pakistan dagi changlakpa kuiramkhiroi.	(CAG,NGEN,COM)
C101.710	"bjp si wa marak adum thali moina kana hairaga moina chumina leire. eyamba Raj
waremni da"	(NAG,NGEN,NCOM)
C95.337	Awot apa saba mym yammndna santi fngdre lmdm se	(CAG,NGEN,NCOM)
C101.810	"Discussion se hana takhoko sanariba warise hana understand tounaba hotnou mi
mask uraga sithanaba hotnakhinu meetei macha loinamk nakhoi2 uraga wakhl
khnthadba mi malhanganu"	(CAG,NGEN,NCOM)
C95.215	Mayai thangbagi mityeng cdi farak taihe.... Farak yam tadouri	(NAG,NGEN,NCOM)
C101.820	Oja Tiken kanglada mandop sabei matangdo ningsinglakeda	(NAG,NGEN,NCOM)
C10.60	Masak fjei, pmme eiju amata	(CAG,GEN,NCOM)
C101.960.4	Asengbne eina support twe	(NAG,NGEN,NCOM)
C101.873	"[#ChBijoy](http://www.youtube.com/results?search_query=%23ChBijoy), paokhum do
fajana pibiyu mayam loina singlabani, Assam da district 11 Bangladeshi na
masing helle hairaga amuk Bangladeshi Hindu khak amuk pusingy khallido
keigino?? Hindu oigera Muslim oigera mitop t mitop ni amata pamjadre... Leibak
meeyam gi sentiment khngbiyu thaina
[#Santidas](http://www.youtube.com/results?search_query=%23Santidas) Gosai gi
khongjum thakpagi heinabisi thadokpana fagani esa gi oijaba khak khanbiganu..."	(CAG,NGEN,NCOM)
C12.57.1	What's there to think????? I like his speech! Dumb head	(CAG,NGEN,NCOM)
C12.24	Sakthu minai	(OAG,NGEN,NCOM)
C101.524	"Hahaha bijoy tiken c hinglmli noini lakpna bjp d vote piningdbgi machk ama
oirni hahaha 😂 🤣"	(CAG,NGEN,NCOM)
C100.33	"mym² comment section da respectful comment piyu hybani chin thibiyu hyba
nttiye"	(CAG,NGEN,NCOM)
C115.54	tumlamdai patlouba thoklani thille luchingba mikap thoklo emagidamak	(CAG,NGEN,NCOM)
C101.913.4	Kaiku kaiku kaiku	(NAG,NGEN,NCOM)
C101.530	Law of asylumgi matangda amuk twse hayeng amuk chp manab penalist adum koubiyu	(NAG,NGEN,NCOM)
C95.36	Amucooo da full support ne	(NAG,NGEN,NCOM)
C95.29	Kkk ngsu yareko	(NAG,NGEN,NCOM)
C95.321.1	MADRID	(NAG,NGEN,NCOM)
C95.43	Jalal kanano hanna khangnaraba ngaktani. Moi divide & rule policy gi agent ni.	(CAG,NGEN,NCOM)
C101.935.2	"Bro bjp da thada ra su atopa afaba ama da thada say. Bro ge vote 1 na bjp na
ka ge ba su yai bjp d kahan gum say. 🙏"	(CAG,NGEN,NCOM)
C101.922	Hhaaaa ym pellle bjp	(NAG,NGEN,NCOM)
C101.462	Manipurda bjp muthatlasi	(CAG,NGEN,NCOM)
C100.22	Potti kaapehey	(OAG,GEN,NCOM)
C95.30	"Echou jalan se meitei ga Mari leinaba pamdaba manli jalan na khatang ngangbada
loi khangi marou leina wa ngangnu yam taningde nagul khangiko nungcna leimise
yafare khwaidei fabadi nungcnana leiminac hairagadi meitei pagal haibana
fagani yaifare"	(CAG,NGEN,NCOM)
C95.471	👍 up for Sir Syed DMC ATRS	(NAG,NGEN,NCOM)
C108.67	"Leiminnaradi khtnada ngmponte pukning nungcba mtang yaobda hyba nungaiboi
keiboi epam chtchakhrge kyna oinaribni...ngju adu mangai mtmduda nggi thamoina
ngna thadok pirmlba eramdamse kym nungcrakke yengo sister😊"	(CAG,GEN,NCOM)
C115.196	"Pikkhraba lamdam asi bu karigi mapi mapa oiba makhoina tunggi fhibam kharasu
khanthahanningi"	(CAG,NGEN,NCOM)
C10.65.4	"@Hamein purana din he lotadijiye modi ji Hitler san se haodi haobane ado
nangna thongbadi tukatchei namthiramni"	(CAG,NGEN,NCOM)
C115.2	china will armed the naga	(CAG,NGEN,NCOM)
C130.70	"nupa na thawoidre na lambi lange hairadi divorce fajana hanna taukho
yadro.matu leikhngna paladi khngba tabni pumnamk to oktaba lichat chatladi
nupa duna khainaba tabni.ngna chumna leiramadi mina khudongchaba laukhidra.
naramchat ti chumde"	(OAG,GEN,NCOM)
C95.416	"Jalal Ng nagun Munna khangi ebo. MANPAC semme CAB thengnanaba Ng na PAM haina
ama hekta semmi. Meetei GA pangal GA punna ba hotnei ngna ama hekta. Bera ni."	(CAG,NGEN,COM)
C101.898	"Toke hekose hanna professor oirammi haidaine mana takpa lessondo gyan tabra
hangningkhre magi satraka yaobro leikaisibo"	(CAG,NGEN,NCOM)
C101.916.1	"Huranlaga changlakpa mibu yokpa pamba tantkokpa yahanloida party'da vote
pijaroi"	(CAG,NGEN,NCOM)
C95.423	Jalal is very bad man	(CAG,NGEN,NCOM)
C33.50.2	Mana syringe thillammidudi.	(CAG,NGEN,NCOM)
C33.51.1	Ngarang numitdanggini	(NAG,NGEN,NCOM)
C115.218	Action yaodradi yaroi a	(CAG,NGEN,NCOM)
C108.104.1	Indeed...so fed up of this toxic youtube community .	(NAG,NGEN,NCOM)
C95.336	"khra leiradi manipur history c E-ningbada E-raga hainingbda hairk-ani ha2
nokningi history khngba mymc (divide 2) loirkpada joker taduine asengba
history mymc ! history da base twba discussion ama hana twragadi fagani
...scholar sing writter sing oirkkadubu singge yengbiraga base on reality
history da E-Hngbiba ama chngbra haina khngjai... eigee2 pmbda history talk
twbacdi tariba yengiba mi ym gesu nokningba fwrkkani ..."	(CAG,NGEN,NCOM)
C101.551	"Ngcmuk manung hutna taba nungaiba Leite animak chp manei Amana hende amana
watte"	(NAG,NGEN,NCOM)
C101.924.2	Eisu Congress	(NAG,NGEN,NCOM)
C33.45.4	"Ngse lyrik lysu tmdaba meesu manle nggi wangang sangangduna tak ee akhoi
Muslim nupi ga noi meitei nupi ga changdamnarkanu noina noigi meitei nupi msk
fjei khnjabagum akhoisu akhoi Muslim nupibu noigi meitei nupidagi henna fajei-
sengena khnjarani, ng chgt² yamna twrije ng kyam faobno ngamni hyradi ng
khktng lak o kibide, nyumdgi mapan thoktaba ngna hum, noigi emungda thokpa
oiradi fana lallasu band twdana praja da awaba pinine, ng kyam khngba meeno
skthu, ngdeba akhoi etao ama leiye meitei ne hyse nggi wangang sangangdu
tabada thangna kakla hatke hyni thumotei"	(OAG,NGEN,NCOM)
C12.126	Matan2 d tallaga mayang tansi kyna	(CAG,NGEN,COM)
C101.471	Tbada waredako punna phamhallga keino ama tounigee bro Raj	(CAG,NGEN,NCOM)
C108.64	Congratulation wedding	(NAG,NGEN,NCOM)
C115.167.1	@Gamer Era if situation compels to bring about peace.😎	(CAG,NGEN,NCOM)
C101.68	Pabung Nara da oina pirasae... BJP Congress khirae	(CAG,NGEN,NCOM)
C105.19.2	"@Ringreiso Ringreiso Kamei...bro.. You are right 👍❤️... Makhoi na hai nupibu
yamna taba nungai taba...wa... eshore gi maphamdadi kayada mana chaukhraba...
makhoi khaangde..khaangsu khaangloi khangbasu pamlamloi haibadi makhoina  
Ningliba laido derma chendaba... they don't know what is Truth... they don't
know what is love.. but they know only Hate jealous and they want always fight
argue quarrel... they don't have in their hearts no peace 🕊️ but How Love our
God Jesus Christ Almighty 🙏👍🙏❤️ He Die for our Sins.... greeting by Rigol
Kamei Rongmei Naga...."	(CAG,NGEN,COM)
C10.87	"Love is blind nungcradi keisu kaide apmba mphm da apmba mida leibana ym fei
pmdaba da leidei saruk.. Nungaina pnba oiyo ❤️❤️❤️❤️🤗"	(NAG,NGEN,NCOM)
C10.73	Mym amuk halk a haise chum la yatlo	(NAG,NGEN,NCOM)
C10.91.1	nungaina leiba oiyu keisumta khalunu	(NAG,NGEN,NCOM)
C95.466	Sir Syed Ahmad na here	(NAG,NGEN,NCOM)
C101.101	"We are all hypnotyse by the suits and tv...and their propaganda...congress ka
bjp gana miyam gi mhut cnba yarabro moigi opinion khk na manipur praja na
yaradro...mtang c ywrafao congress na fei bjp na fei duna fei haiba
leiribro...BYOB PEOPLE FUCK ALL THE POLITICAL PARTIES AND THIER AGENDAS"	(CAG,NGEN,NCOM)
C101.56	"politics ti kaya khngjade adubu mirol taraba mi amana CAB gi mnung g
wahnthokse khngagd krmba ereibaki machasingna support twdorige. adubu bjp g
heiraba ahal anisina thmiba wahei ntraga warol mayamse cd khitang da nte ym
thina nungaijade"	(OAG,NGEN,NCOM)
C10.187.5	Migi cment da chngaga afao sarisibu kym lingbano okchaba	(OAG,NGEN,NCOM)
C95.381.1	"@Raes Ahmed akhoigi state govt kidi noina lwiidana akhoigi chakthung.. Gap tw
nahamacha"	(CAG,NGEN,NCOM)
C33.25.1	"Meitei kanana thabal chongbada Muslim ywba yade haigiba leige wari achumbadu
khngdna yamna ahei heipa sabiganu nupi Duda thabal chongbada khut sminase
yadabagi syringe thinjnlmbagi fubane noishu khnlu nupa Amana nupi amada adumai
twrma ga leikai gi mymba mpa geina kamaina fwgani sida meitei muslim kem
khaidokpa leite noina adukyam khnlidubo keino ngdngro nttra Muslim Mtcha
loimklo"	(OAG,NGEN,COM)
C95.455.3	Arshad haiba leirik leisu heitba nakhoi na history se ontak-onsin tourone	(CAG,NGEN,NCOM)
C95.276	"Maipngba kdaidagi Arshad haicna.Reservation piba haise state aduda leiba
population adug mtung inna.mnipuri tribe cngdana krig reservation piriba.tribe
na state kyada majority oina leirena eikhoigi mnipur Da pidba taragdra?khngsu
khngdna.peisa kya pirklome.achumba ngangune.achumba twc haibnine.msida fttba
wkhlongi [ntte.cd](http://ntte.cd/) esagi jtigi edentity ni.tunglmcht ydba
noigumba leibnani he...."	(CAG,NGEN,NCOM)
C101.183	"Bijoy haibra hangoi borabi malba nakhoi BJP ge haijilbi se leptrine ha.nort
east bo another Kashmir oigane CAB CT nadrade ka e. Ng ge nakok tu kadaida
palge Hindu ,jail,budhist asenachingba changlakpadade indigenous people d
mangkhiroidra.nakhoi RSS ge ideology do thadok u ne.nareibak yolganu ne.nasa
ge oijaba kharage."	(NAG,NGEN,NCOM)
C101.246.1	Ns Rondabu.... right and plz vote for somendro..	(CAG,NGEN,NCOM)
C10.4	"Ei muslim macha ama oirasu yai amata oibgi lipun kaigngumse nungaina panba
oibi yu che"	(NAG,NGEN,NCOM)
C101.191	politics twba mesingse mashk yengningde manipurgi fanaba twba amta yaode....	(NAG,NGEN,NCOM)
C95.273	"Noibu kanano ... noibu kanana pangalgi representative oina khallaga pangalgi
mahut sillaga hairino... nawa loude chatlu ada... kouningba kousanu.."	(CAG,NGEN,NCOM)
C101.417	"BJP se yam wakhal taba watle pura angangne congressna twrambani adu twbani na
sum tw leiradi yararoi congress na hoo chabagi act ama thanmmasu sum chatna
leigadro fattaba pottudi lwthokpa kayam kaige congressna twrmbagi marumda
khutlai oina cjanabase yam pngba anganggi maongni bjp na public convince
twbadi napuncgi oiroi maramdi hwkhraba past tagi yeng aga thabk tw leiradi
kamai oidoino afaba anwba thabk twrk o congress na twrmbani eikhoidi amment
twbani kari wano cbo wa makha yam taningdehe"	(CAG,NGEN,NCOM)
C95.136	"Meitei pangal hyraga kei kaige jalal hyba waheisina sum taklabani Manipur gi
native nattee"	(CAG,NGEN,NCOM)
C101.715	Asuk ymna nungaib Di thengnadri	(NAG,NGEN,NCOM)
C10.107	Any pangal negative comment	(CAG,NGEN,NCOM)
C95.281	Jalal se aphaba mi natte da	(OAG,NGEN,NCOM)
C101.141	"BJP Sidi hapu ngakta ngairaba khngde. Mizoram na ngammaga Manipur na manipur
Da BJP muthatpa keidoubagi ngamdarino"	(CAG,NGEN,NCOM)
C115.197	BJP gee puppet sing lak,u yadrabra	(CAG,NGEN,NCOM)
C101.475	"Ima leibak nungsise ima leibak kanse migi mama masak fajabada ima kouba
yaponte 🙏"	(CAG,NGEN,NCOM)
C95.381.3	Reservation se meitei dagi loubni haina khnbibro??	(CAG,NGEN,NCOM)
C101.21	Oja tiken ng natomtaa ngangge hairiroo..	(NAG,NGEN,NCOM)
C115.56	Time to look east policy	(NAG,NGEN,NCOM)
C10.2	Asengba nucbana darmana hen yapote	(NAG,NGEN,NCOM)
C101.549	"Khatnare = khatnare"" khamba ngamnadre& Tamo Raj na khamdradi yararoy.....Tamo
Raj 👍👍👍"	(NAG,NGEN,NCOM)
C101.736	"[BJP.gi](http://bjp.gi/) Spok Person Respected Oja Tiken&Oja Bijoy ngamkhei
leitna thagatli, Macha khaina2 Marik chum chumna fjaraba wafm mayam thambi.
Oja Ani Leirimakhei BJP.sungnop noploi, Long Live BJP."	(NAG,NGEN,NCOM)
C10.99	Nungaina pllu	(NAG,NGEN,NCOM)
C10.170	"asengba nungsibei mafmdadi kananasu thingba ngmloi, nungai yaifana panba
oibiyu"	(NAG,NGEN,NCOM)
C101.920.1	@A pinch of chèchè fake kangleicha🙄	(CAG,NGEN,NCOM)
C95.357	Eikhoi mashel nungshinashi	(NAG,NGEN,NCOM)
C95.150	Arshad ng Kaym khnga ge taningde	(CAG,NGEN,NCOM)
C10.61	Same blood . Thamoibu sengadi yai	(NAG,NGEN,NCOM)
C115.102	Let’s break Manipur government .. and make new one tomorrow ...	(CAG,NGEN,NCOM)
C101.346	"Handagke mikhalcda bjpna mai pakhradbe manipurc lalbung ama soidan oigani
cabge matangda"	(CAG,NGEN,NCOM)
C115.80	"Blinded by false pride, the majority community refuses to acknowledge the
existence of Article 371(C) of our Constitution for the last several decades.
Manipur Land Revenue and Land Reforms Act 1960, coupled with Hill Area
Committee divided the hill and valley people drawing a clear line of
demarcation in all respects. Even the Yelhoumee (original inhabitants) status
is divided. While the one is officially recognised, the other is unofficial
and looks like self styled Yelhoumee. We should call a spade a spade. Article
342(1) made all this division and unless the social disparity among the
original inhabitants is removed by a Constitutional amendment -- either
majority community becoming ST or ST friends general -- the status quo will
remain always, with Meitei at the receiving end forever. At this rate, the
geopolitical reality demands a collective political wisdom devoid of quixotic
pipe dreams."	(CAG,NGEN,NCOM)
C95.347.3	Nyumda pngbadi pngo mpan thokna pnganu apngba	(CAG,NGEN,NCOM)
C95.185	Meetei Braman/Bamon gee matungda sufix Sarmma gee maramda Discursion toubiyu	(NAG,NGEN,NCOM)
C130.142	Pelleda	(NAG,NGEN,NCOM)
C95.67	Meetei singsina asuk Ym commentpiriji keigino pellehe noi.	(CAG,NGEN,COM)
C115.103.1	"Terrorist are the ones using bombs example like .... Meiteis underground using
bombs.....are terrorist ...under the restriction of UNO any groups using bombs
are called terrorist"	(CAG,NGEN,NCOM)
C108.130.3	Sak thimankhina meitei nupa fangdabei ni	(CAG,GEN,NCOM)
C12.22	"Mapan lamda leiraga wajao ngangba do twnu eramdam gi keinomta twraga utlak o
aduga ng haisingdo thanaba yai. Migi mama na fajei eigi emana thi haibei wata
du nasa yam chaokatte haine. Action speaks louder than words lets bring a
change to Manipur. Utlou case ta ngange ga ngang o yare aduga meitei amana
meitei ama fatte minem ni kaidudi namaido kaida thammige."	(CAG,NGEN,NCOM)
C95.359.2	"indigenous oibag mtangda yetnarkadi...meitei yumnak fngbakheina
chumgani...history nasu yani.."	(CAG,NGEN,NCOM)
C101.915.4	@Md Abdul hassan Chesamhassan congress haaa	(NAG,NGEN,NCOM)
C115.7	Manipur gi lam machet amata kaiba yaroi	(OAG,NGEN,NCOM)
C12.137.1	"Indramani Khaidem dat is called standard... Forgive passion is our
hospitality... Don't jutches to other look at your self...They drink they
dance but it's not affect to u right it's going to lose themselves those
people who eat or drink not u...They R not killing people they kill themselves
they are not thieves..Nothing to do non our business...U r staying in corners
n hide n kiss they frankly dance n hug or kisd..Which is more open minded"	(CAG,NGEN,NCOM)
C33.43	C gi c nupi da sirine na thilli haibagido nttro	(NAG,NGEN,NCOM)
C101.931.3	Blackie haiba hui loibado duju neivnida.	(NAG,NGEN,NCOM)
C130.96	"Fucking minister bishworjit,masa leina leina Magi nupina atoppa nupada
Chelluraga amuk mana hnduna lousinba,aduga nupisibuna mana nmthakki langda
thuhnbiri, nupi bu hnthana yengliba mana minister ni kaina meeyam gee afaba
kari toudoino.. Mangonda Piriba minister gee fam se athuba matam da louthok
khiba na fagani.. Nupi di lonba ngam ee aduga masagee control da thambadi
ngamdaba.."	(OAG,GEN,NCOM)
C10.119.2	Makhoigidi dharam sandokpagi wakhalda lousinbata heire pithokpadi takpiramdre	(CAG,NGEN,COM)
C12.59	choukhatpa haibsi krino adu d bro agi guide lines kara pame next video da...	(CAG,NGEN,NCOM)
C95.316	Middle gise skta ama twida🤣	(NAG,NGEN,NCOM)
C106.40.1	Bishwajit	(NAG,NGEN,NCOM)
C101.50	"BJP people don't try to convince us, we are not fools. You are all brainwashed
fools."	(CAG,NGEN,NCOM)
C10.135.2	"@Boya Safiqur Walker ngse cheidi phajana nine ebo gadahanabu cgumba wakhal
khangadro pithokpasu kharatammo mingonda"	(CAG,NGEN,COM)
C108.9	Enjoy Mayanglife...n it's nonsense	(CAG,GEN,COM)
C10.82.1	@Sanayai Ahmed ashengbeiro🥱🥱🥱🥱🥱🥱	(NAG,NGEN,NCOM)
C12.40	Heipa d ngna loina khngdba khrasu keirey brother	(CAG,NGEN,NCOM)
C33.1	"Md . Jafar  
S/o-Solit Khan of Keirang Khunou Mahak siba yana leiri mayamna mahakkidamk
Du'a pray for Allah All Subscribe Thanks All"	(NAG,NGEN,NCOM)
C101.40	"Da Raj se last ta hindi film"" Nayak"" ta Anil Kapoor na lwtiba role do amta
oirkadi fanida"	(NAG,NGEN,NCOM)
C106.31	Video of the month haicni	(NAG,NGEN,NCOM)
C130.85	kasubiding c na moron ama nupi leiriba nupagi khutka chopcakhrapotni	(OAG,GEN,NCOM)
C115.143	"COCoMI n praja mym na handak sangai festival thingjanlase erangda nungaithokpa
matam natre"	(CAG,NGEN,NCOM)
C95.288	Ed yaoba laktwba ekaire ....	(NAG,NGEN,NCOM)
C101.824	"BJP se chahi ani dang sarkar paida ngairi mayam khinare.. Moise chahi 15 ga
paihalladi civil war ga thoklatou malli.."	(CAG,NGEN,NCOM)
C33.33	"Muslim oigera meitei oigera lalbu lalaba hatkhro ,,,,,masjid ta namaz sonbda
meiteina nongmta mi hatri ko ,,,muslim oirdi muslim gi lmcht chtkdbne hero
sardi cba tbni keino"	(OAG,NGEN,NCOM)
C33.14	nungaitehe c d yngba kijei fumankhre	(NAG,NGEN,NCOM)
C108.23	"democracy oibduna mayangda onglibni eikhoi pikhraba furup manipuri
meitei/meetei asi kannba hotnsi hiba khakki wani ayambna manipuri eche echan
gyan taba watli khara khanthaba fei upaidi leiroi khangi maramdi lairik tamba
chatlaga bollywood ngakta ngaire tv serial khara yengba adunni nupana kari
film/kari picture yenglaga kari faoee adubu nupadi wakhal khanthei aduga
nupisingdi makhoina pambdo adummak chatthei hibdi hindi serial yam kena leiba
manembok mamou nungcndba emungi warisingdo...penjre mit kumhei oina khangdbni
asegba onthokpgi wani haha......."	(CAG,GEN,COM)
C101.92	Mayam gi comnt se paba yam nungairiye eidi.. 🤨	(CAG,NGEN,COM)
C101.113	"CAB se fate je khangeba spoke peisa anije bjp gi adubu bjp da leirurabni yet
yada yetlineba mayumda machanaga baba chatpiruranu eikhoi taba ngamde
hairmdoine Mahabharata Dada karna pandhop ki manaosing nungsirgju kourab ki
thibong charubnina kourbki michang changumjtni"	(NAG,NGEN,NCOM)
C95.299	"Samna hairabada YERUM ga EGG ka khetnabagumbani. Sidabu kari discussion
touningai leige?"	(NAG,NGEN,NCOM)
C95.105	"Kei chaunaba yoklaga aonjanlaga chik a haiduni masidi tauhalninde eigi
nungsiraba meitei pangal eching enausing"	(CAG,NGEN,NCOM)
C95.390	Sm jalal na ngang liba waphm si yamna chumi haining e	(NAG,NGEN,NCOM)
C10.2.2	@M Sushil sharma hoi adubu di Muslim ollamena	(NAG,NGEN,COM)
C130.92	Eya Yabi	(CAG,GEN,NCOM)
C101.719.2	"Bo se Jiribamda voter thousand henna Ngarang nahanda nouna hapchillaklishi
kadaidagino choukidar kadaida karitouduna leige"	(CAG,NGEN,NCOM)
C115.97	Pothapham khangde.	(CAG,NGEN,NCOM)
C105.2	Fck u sun of bitch jisu	(OAG,NGEN,COM)
C95.291.3	"Chumgera chummoira mapung fagera faroira mina neinaba ama sindana twrido
fagiro ym neinaba madi ngahandei keidw leige"	(CAG,NGEN,NCOM)
C101.395	"CAB na Manipur da karimta sokhalloi haibsing rally amta sinbiyu hhhhh.  
Ngamsu ngamloi  
Masina takpadi Manipur gi Praia na CAB pamde haibni"	(CAG,NGEN,NCOM)
C101.149	Khare jre bjp	(CAG,NGEN,NCOM)
C106.14	Loutin tadanaba photo thetsi	(NAG,NGEN,NCOM)
C10.111	"Islam bu thajaba miyoisingna comments pibiganu ai aigi echasingbu Islam karino
khanghandabgi thoklibani maram aduna echasingbu Islam gi marmda tmbiyu"	(CAG,NGEN,COM)
C101.894	"Publikk comment cu khar yengbiyou BJP nakhoibu publik na nakhoibu nungcdr khr
ekyb khngu"	(CAG,NGEN,NCOM)
C101.276	"Thambal Satpagi Matm Loigare,Thambou Faoba Tanba Loinare.Wa Makha
Tajaningdre...!!!"	(CAG,NGEN,NCOM)
C95.298	Anchor 1 oirdi michang mikha naibignu	(CAG,NGEN,NCOM)
C108.130	Taori c urba manipur nupi sing c bu meitei ka amta leitraba haimi	(OAG,GEN,COM)
C108.130.1	@BINODINI OINAM mayang nupa di yoo drugs ka amata sijana draba Jara	(CAG,GEN,COM)
C108.25	"Minai nupi oina  
Khubak ta chalga leidoini  
Meetna yengbda kin lukhthakhib nupi nangna mini oina leitna kali khallaga
leidolibno"	(CAG,GEN,NCOM)
C33.12	"If punishment is to be given by ... Thn wats the police doing eating or wat
don't knw !¡"	(OAG,NGEN,NCOM)
C130.136	aya... msk ym fajeiye	(NAG,NGEN,NCOM)
C108.36	Meiteise asumaina chatnara oireko	(CAG,NGEN,NCOM)
C10.127	nungai yaifa ba oi u	(NAG,NGEN,NCOM)
C95.258.2	Knano	(NAG,NGEN,NCOM)
C101.460	bjp nattana kanana vote kadoino kadw mndeda adubu ngaikhisi	(NAG,NGEN,NCOM)
C33.10	"Phubu hek phuraba upload twnangai ta hotnei eikhoi phuraga upload twrkke
nungaibra yengou ko"	(OAG,NGEN,NCOM)
C101.563	Da Raj na thomme🤣	(NAG,NGEN,NCOM)
C106.37	Mathong maram khangdaba midi saga mannei hainei asansingna	(OAG,NGEN,NCOM)
C95.159	"My Question is.. Yumnak yaodaba pangal singse Manipurda Kamaina
changakhreeno..?????????????? Yelhowmee Nate hybada hymanba thokloi(thengnaba
yaore).. ....clarification needed... .... Ethnic ta Pangal, Meitei pangal
amasung Religion da Manipuri Muslim hyba d keisu kyde hyna khanjei . Sida yam
yetnabagi mathow su tade. Discussion se munna tajaraga last tadi oja Jalal
kwbibramdabagi warowba oigani khanli. 😂😂😂 Maramdi Oja Syed na madi historian
Nate , pangal na manipurda lakhiba matam do hwjik faoba date specific oina
leite verbal da khara ngangnaba natana aduna written da leibaduna warep lwbani
adusu scholar and historian singna yanarakpani hykhi aduga any individual
amasung organisation seminar duda yaoba yagani hydana invite su twe hykhi
media gi khithang da. Makha tana thijanba oisanu adubu hwjiki erang mata sida
wa wa laohandabida pangal singi oina discussion chathabana fei khanle. Yamna
luba issue nate date ama thidokpa khaktani ningsing kumon pangthokpagi...
matam lwbiyu . Yaiphare."	(CAG,NGEN,COM)
C101.150	"Bjp c hek oubada.........,....naramdaba hakchang kai c......khudakta hekta
nai...."	(NAG,NGEN,NCOM)
C101.283	Bjp sak..... ekaiba khara khango	(CAG,NGEN,NCOM)
C12.11	"Somse meetei natabra fjba paotak mayam pibiraga noi2 hairise kanadno somsu
meetei oiradi eikhoi haifam thokpra khnjba then ILP chatnahalu haibga mapan
dgi tilhou alu import toubgdi mari leinadbra khle manipurdagi mayang fu
cheiduna toubasidi eisu pamjade but makhoina manipurda leitraga akhoina karigi
thum alu chini fangoidoino somsu social platform da changsinlk abnina fjba
wahei wata haihaninge lamgi sanna machi sange haibadu tahanbigno"	(CAG,NGEN,NCOM)
C115.107	Oja harishwar goswami gi dmk eina thagatchari	(NAG,NGEN,NCOM)
C101.93	"BJP khuirehe eyamb Raj ki Question da... Tiken ga bijoy gase Bangladesh ta
pullap thakhrsi myam... Illegal migrant myam moina accept twreese Keigino..
Meitei mcha ntrajatlo BJP gi spokesperson 2 se?"	(CAG,NGEN,NCOM)
C101.520	"Thanks to BJP Manipur or choosing these two irritating dumb gadha as your
Spokesperson."	(CAG,NGEN,NCOM)
C12.32	"Ebungo ng d fjana thumehe nhumduda khupkna amtng thara d ngangli lon krmb
mfmda d hwrkhibno haiba khnglkani mkhoigumb meiteine d hairga meitei oidb kya
c leibgni myang mcha myam c na onjnlga chrk e se nasa hana amta chumthorkho
aduga wa tan c ko angang yam oiri nang"	(CAG,NGEN,COM)
C101.516	BJP MUTHATLASE MYAM	(CAG,NGEN,NCOM)
C115.30	"Chumi wantim naga di karigi fir pandriba karigino aduga meetei machadana
palliba masina takpadi manipur sarkarsu meegi meechang change haibaisi masana
tabani"	(CAG,NGEN,COM)
C101.621	"Sigi bjpgi ahan kokchak anise ekaibagasu khngdaba jatnine hanna CAB rajya
sabhada pass touba ngamkhidbadasu moinani hai amukka amuk menifestodadi amuk
haplakli,ekaidro sakthusa,prajasi noina khllisi yam pange khlliro"	(OAG,NGEN,NCOM)
C95.255	"Please think and research our suitable history before you speech dialogue
otherwise there are so many misunderstanding may be happening among the
communities 🙄🙄🙄🤫🤫🤫🙄🙄🙄🙌🙌🙌"	(NAG,NGEN,NCOM)
C33.35	"""Muslim macha bu oira d hatlu chumgera, langera"" hibei mahutta mob justice
yaningde hihaninge... Meitei macha su fuba da Siba ywdaba natte.. ekui kuidana
Lai harao famda khongpangna kaorubei mayam fubada sinkrabani...  
Video si ge matung Enna.. ""yare khra fura d tok oh.. Siba tare"" hiba mayam
amasu ywri....  
Aduna communal ge oiba erang satgatkumsi...erang thok aga noi akhoi tani
mangjagadaba..."	(CAG,NGEN,NCOM)
C101.886	"Adm oinamk politically neutral di oijabne ado National party sigi mrkta
yengluradi BJP leingktagidi hnnagi Congress na henna mareibk nungsi henle."	(NAG,NGEN,NCOM)
C115.169	Taningdeko BJP vote pibeini kalak peli haa2	(OAG,NGEN,NCOM)
C101.380	Mashidi rajnitini BJP su Congress su miyamna khngnarabani	(NAG,NGEN,NCOM)
C95.260	WHAT is his age?	(NAG,NGEN,NCOM)
C115.142	CM mashamak amtang invite touraga wari sanarad fagadabani.... Yarktramaksu	(NAG,NGEN,NCOM)
C101.677.2	Adudi ei khngdre...adudi ei muna pajrktre hybna papkhum oin chiraiduro	(NAG,NGEN,NCOM)
C101.632	"BJP vote karraroi haina fagi tourubne Delhi gi lairik leifam dukan amada dukan
mapudna eingonda mamitto khakna yenglke  
Eidi ahanbd kirure adubu aroibda singhar amaga cha amaga offer
tourke....meiteidi khangde myangdi BJP tadrehe..."	(NAG,NGEN,NCOM)
C101.506	BJP gi member anisurisina Impact Kari kanbadagi no? Political press leibra?	(NAG,NGEN,NCOM)
C101.941.3	Oiramba yaba ym lei	(NAG,NGEN,NCOM)
C10.57.1	Are oo huranba tambiba dharma	(OAG,NGEN,COM)
C95.250	Ekaijei skthusa	(OAG,NGEN,NCOM)
C101.800	"Tarun iriba letter do vot bank phangnabani time n place ki oiranggani eikhoi
su chak chakhom charina khang e adumoinasu Bill pass tounadi Lok Sabha da
phaoba pukhatkgide this is the point"	(CAG,NGEN,NCOM)
C108.71	Meiteilakta chanafam leiramaroi	(CAG,GEN,NCOM)
