ID	Text	Labels
C52.118.1	বোকাচুদা	(OAG,NGEN,NCOM)
C1048.45	"Atcha thik ache thik ache  
Tui sangsad theke istafa de re shli"	(OAG,GEN,NCOM)
C45.552	"এদের সাথে এরকম রেট করতে লজ্জা করে না তোর। আর বলছিস পরিবেশ দেখতে এসেছিস। তোর মা
বাপ তোকে এদের থেকে আরো নোংরা পরিবেশে জন্ম দিয়েছে তাই এভাবে ভিডিও করে বলছিস
তোমার রেট কতো।ছি তোর মা বাবা কে। দেখাস ভিডিও টা তোর মা কে।খুশি হবে মনে hy তোর
এই ব্যাবহার দেখে"	(CAG,GEN,NCOM)
C1038.166	Top Jay siri ram vai	(NAG,NGEN,NCOM)
C1034.50.3	সত্যি বলেছেন	(NAG,NGEN,NCOM)
C1035.260	আব্বাস সিদ্দিকী কে মানুষের মধ্যে ফেলা যায় না।	(OAG,NGEN,NCOM)
C1038.254.1	Right!	(NAG,NGEN,NCOM)
C61.1511	Khanki magi tor mukhe juto sali harami sobai jane tui akta gaddar	(OAG,GEN,NCOM)
C1035.54	I s f	(NAG,NGEN,NCOM)
C59.1771	Paka magi	(OAG,GEN,NCOM)
C1048.89.1	Heat? 🤣🤣🤣🤣 omaago	(CAG,NGEN,NCOM)
C8.9864	sali madarchod faltu k bakchodi	(OAG,GEN,NCOM)
C48.7.2	"এই খানকির ছেলি তোর দেশে কি একদম হয় না তোর বাবা ডিবজল চুদা তে এক নাম্বার আবার
সতি গিরি চুদাস"	(OAG,GEN,NCOM)
C46.73	Alir gustirai besi khachchar	(OAG,NGEN,COM)
C1029.9	Another in different places Tripuris were killed by Bengali.What about that?	(OAG,NGEN,NCOM)
C1035.286	Bhaijan jindabad ❤️❤️❤️❤️❤️❤️❤️❤️	(NAG,NGEN,NCOM)
C1032.4	"Tui ki bolte chychis ram. Krishna goor Sab vul tor hori chand thik sala gando
murkho bal chrte paris chudar Vai tor guru ke toke ki siskha diyeche amar mone
hoy tor kono guru nei ambadkar tormayer. Vatar chup sala saytan"	(OAG,NGEN,NCOM)
C44.300.2	"আসলে পুরোটাই হলো বিকৃত কামের ফল। ছেলেটির বিকৃত কাম কে প্রশয় দিয়ে মেয়েটি নিজেই
নিজের বিপদ ডেকে আনে"	(NAG,GEN,NCOM)
C58.466	😜 😜 এটা এক টা খানিক (মণ্ডল)	(OAG,GEN,NCOM)
C1048.70	"বেশ্যার আবার চরিত্র তাদের আবার লজ্জা  
পরিচয়। দিয়ে কি হবে"	(OAG,GEN,NCOM)
C1048.33	Babar tik naii.. Ara rendi er thakao odhom	(OAG,GEN,NCOM)
C59.1436	বাপভাতারি ম্যাগী	(OAG,GEN,NCOM)
C1040.163	"ওই কুত্তার বাচ্চা তোরে কাছে পাইলে কচুকাটা করতাম। তুই কি কচু কাটবি। তোর তো
চেহারা ছুরত দেখা যায় জানোয়ারের মত। আল্লাহ করুক তোর মত হিন্দুর জবান বন্ধ। শোন
হিন্দু তোরা কুত্তা হতি পারিস কিন্তু আমরা কুততা না"	(OAG,NGEN,COM)
C1039.127	Mohuram ki fool(flower) niye hoi,age mohuram e astra Bandha kor momota begum khan	(OAG,NGEN,NCOM)
C46.242.1	"INDIA=RANDIA.
HINDUISM=RAPISM."	(OAG,GEN,COM)
C59.160	"Soty bolta dada oy khanki magir gun sunlar suesite korta ichakora maakalir
dibi dia bolchi....."	(OAG,GEN,NCOM)
C24.1795	sala feminist ki *******	(OAG,GEN,NCOM)
C1032.27.3	"আসল কথা এই যে, আপনি ""ধর্ম"" শব্দের অর্থ জানেন না। মানুষের ধর্ম ""মানব ধর্ম"" :
মানুষ মাত্রই অনুপালনীয়। হিন্দু, মুসলিম বৌদ্ধ শিখ ক্রিশ্চিয়ান এরা ধর্ম নয়‌
""ধর্মমত""। ইংরেজিতে বলা হয় ""RELIGION""."	(CAG,NGEN,NCOM)
C1038.34	"জয় ভবানী ⚔️ জয় শিবাজী ⚔️ 
হর হর মহাদেব 🔱"	(NAG,NGEN,NCOM)
C1038.247	I praud to hinusim	(NAG,NGEN,NCOM)
C1039.48	Er porer bar ostror babohar o hobe😈😈😈	(OAG,NGEN,NCOM)
C61.1011	Khanki magi ranu tora pitamu	(OAG,GEN,NCOM)
C1033.1	পরিস্কার ভাবে লেখা আছে বেঁধে ছোটজাতের ধর্মই বড় জাতের হিন্দুদের সেবা করা	(CAG,NGEN,NCOM)
C59.181	এই গুধের বেটা তোর কি	(OAG,GEN,NCOM)
C1039.265.2	Nasir uddin tu to suar bachcha	(OAG,GEN,COM)
C1048.115.1	"@Rivhu Dasgupta দাদা একটু ভাবুন  
উত্তর বুঝতে পারবেন"	(CAG,NGEN,NCOM)
C1039.267.1	Tamal Basu. Tmc ra voter jonne ram navmi celebrate korche	(CAG,NGEN,NCOM)
C1048.48	তোর মুখটা শুয়োরের মতো আর স্বভাবটা শুয়োরের থেকেও খারাপ	(OAG,NGEN,NCOM)
C1048.202	"একই ধরনের মা সন্তানের বাবা কে এই সমস্ত মহিলাদের জন্য পরিচয় হীন সন্তানদের জন্ম
তারাই সমাজের কলঙ্কিত হয়ে ওঠে"	(CAG,NGEN,NCOM)
C68.1296.5	r bokachoda tor kno.gare chulkani ok neye pora	(CAG,GEN,NCOM)
C59.392	2me khob sexy....hobe naki 1bar	(NAG,GEN,NCOM)
C61.875	Tui khanki sali aknumber ER	(OAG,GEN,NCOM)
C45.289.2	Aar tomader deshi nei bujhi. Jeno soti sabitri. Beshi nyakamo korona	(CAG,GEN,NCOM)
C1040.276	ওরে দরি কল্লা পালাই দাও	(OAG,NGEN,NCOM)
C1036.22.1	বেশিরভাগই হিন্দুরা বাংলাদেশি	(OAG,NGEN,COM)
C1040.87	"Hindura kunodin arup achoran korena. Aeta Musalmander e kaj. Tara parena amon
kuno kaj nai.Hindura amon prochar karbe?.Ta o abar Bangladeshe thake asambhab.
Hinduder ke akramon karer ekta koushal. Kuno Bangladeshe hindu Bayatam Mukarom
bolbe Murkha chara ar keo biswas korbena. Ae chaleta ke dekle Musalman e mone
hoy. Hindu Musalman dangalaganur apochestha."	(OAG,NGEN,COM)
C61.1354	অহংকার পতনের মূল. শালী ঢেমনী মাগী.বেইমান	(OAG,GEN,NCOM)
C53.6	"je chele take maye ta valo basto cheletar puro dhoron gothon buro choda buro
choda."	(OAG,NGEN,NCOM)
C1039.222	Tmc zindabad.	(NAG,NGEN,NCOM)
C47.97	Gud marani	(OAG,GEN,NCOM)
C1032.11	"এই লোক টার। ফোন নাম্বার চাই এই সব লোকের ভিডিও ছাড়ার আগে এই সব ফোন নাম্বার
দিয়ে তার পর ছারবেন নিজেকে বড় হরিচাদ ঠাকুরের ভক্ত মনে করেন নিজেকে বড় মতুআ মনে
করেন আপণারা এই দুটির একটি ও না ইনী হলেন একটা অমানুষ বুঝলেন এই রকম ভিডিও আর
আপলোড করবেন না বুঝেছেন আমি একজন নমশূদ্র সন্তান ঠাকুর রের বিষয় এইরকম কথা পছন্দ
করীনা আপনি হোলেন একটা শূকরের বাচ্চা"	(OAG,NGEN,NCOM)
C1039.63	Korbe sa kusi korbe. Abp age cpim ar dalali korto akn tmc ar Muslim der dalali korche	(OAG,NGEN,NCOM)
C1030.34	A musalman nie ho sakte ha	(NAG,NGEN,COM)
C1038.233	JAI SREE RAM	(NAG,NGEN,NCOM)
C1039.136	bokachuda mukul tui laketer dut kha dile tor brain thik hobe	(OAG,NGEN,NCOM)
C1038.172.3	👍🏻👍🏻👍🏻	(NAG,NGEN,NCOM)
C1036.22.2	Amar mone tui daggabaz	(OAG,NGEN,NCOM)
C48.8	amar sexy maamigo tomay chudbo tomar boro boro dudu gulo chushbo	(OAG,GEN,NCOM)
C1035.278	"ISF Zindabaad 
Abbas Siddiqui Zindabaad"	(NAG,NGEN,NCOM)
C1034.6	দাদা আপনার আরো জ্ঞান অর্জনের দরকার ।মনোজ দেব নাথ। বাংলাদেশ থেকে ।	(OAG,NGEN,NCOM)
C59.2067	রানুর মেয়ে কে চুদি	(OAG,GEN,NCOM)
C1035.225	"আব্বাস ছিদ্দিকি ভাইজান জিন্দাবাদ এবং lSF জিন্দাবাদ এবং সংযুক্ত মোর্চা
জিন্দাবাদ"	(NAG,NGEN,NCOM)
C1040.104	জামাই আদরে আছো হিন্দু জাতি সুখে থাকতে শরীর চুলকায় _পিটে চামড়া থাকবে না	(CAG,NGEN,COM)
C1038.127	"সাবাশ বাঙ্গালী, আশা করি আবার আমাদের হৃত গৌরব ফিরে আসবে. রাম নবমী অবশ্য পালনীয়
কর্তব্য তা সে অস্ত্র সহকারেই হোক, শুধু নিজে থেকে কোন প্ররোচনায় পা না দিলেই হলো"	(NAG,NGEN,NCOM)
C1039.112	Hindu ra kichu krlei .. Gaye lage mumtaz begum r dalal abp anamdar	(OAG,NGEN,COM)
C1040.393.1	উগ্র মালাউন এবং ইসলাম বিদ্বেষীদের বিরুদ্ধে ভিডিও বানাই 😁😁😁	(CAG,NGEN,NCOM)
C1039.231.2	shuchismita deb all is right	(NAG,NGEN,NCOM)
C60.456	magi ke voguman sara borsor pasa marse.....	(OAG,GEN,NCOM)
C1032.27.1	"Dharma doesn't mean only manab dharma, it is a process of self realisation
through universal acceptance and tolerance. Here, gita, Upanishads, bhagabat
purana, etc. are study materials and help books only. If you can fulfill your
goal of self realisation without those books, it is ok, you do it. What is
your right to belittle a book. If you have any Carrouge, speak before learned
people and monks, leaving the platform of YouTube. If 1 percent people with
you may get 1crores subscribers earning a lumpsum. Sri Ramakrishna said don't
follow "" Matuer buddhi ""."	(NAG,NGEN,NCOM)
C59.2369	Bikari magi 😠	(OAG,GEN,NCOM)
C54.34.1	"**oti feminist kawtha kom bolun. eto chele:meye toh prem kawre. sobar erokom
hoy??!!**"	(CAG,GEN,NCOM)
C1035.286.2	Khub bhalo ei kore bjp ke anbi Tora..	(CAG,NGEN,NCOM)
C1040.233	শালাকে পিটাই মারতে হবে।কার কাছে ঘরিয়ে দেয়া জাই না	(OAG,NGEN,NCOM)
C55.149	Oi khanki k sonagachi ta dia asta hoba	(OAG,GEN,NCOM)
C1039.73	ABP ANADA TMC ER CHAMCHA MONE HOCHEE......   Ebar mohorom er live lelecast ta please dakhaben......	(OAG,NGEN,COM)
C1035.120	Tmc	(NAG,NGEN,NCOM)
C1040.223	এই শয়তানের বাচ্চারে আইনের আওতায় এনে প্রকাশ্যে ফাঁসি দেওয়া হোক	(OAG,NGEN,NCOM)
C1039.238	আমি হিন্দু আমি হিন্দু আমি বাঙ্গালি হিন্দু   আমি ক্ষতবিক্ষত লুন্ঠিত ধষির্ত বাঙ্গালি হিন্দু ||      আমি ক্ষমতা পিপাসু নেহেরু জিন্নার দেশভাগের বলি হিন্দু   আমি ক্ষতবিক্ষত লুন্ঠিত ধষির্ত বাঙ্গালি হিন্দু ||      আমি নিজদেশে পরদেশের মৌলবাদের রক্তচক্ষুর বলি হিন্দু   আমি ক্ষতবিক্ষত লুন্ঠিত ধষির্ত বাঙ্গালি হিন্দু ||      আমি বিতারিত মরিচঝাপি আশ্রিত হিন্দু   আমি ক্ষতবিক্ষত লুন্ঠিত ধষির্ত বাঙ্গালি হিন্দু ||      আমি বামপন্থি রাজার (জোতি বসু) রোষের বলি হিন্দু   আমি ক্ষতবিক্ষত লুন্ঠিত ধষির্ত বাঙ্গালি হিন্দু ||      আমি ভোটব্যাঙ্কের তোষণনীতি কালিয়াচক ধূলাগড় বশিরহাটের বলি হিন্দু   আমি ক্ষতবিক্ষত লুন্ঠিত ধষির্ত বাঙ্গালি হিন্দু ||      আমি বিদ্দ্বজনের ধমনিরপেক্ষতার কালো চশমার বলি হিন্দু   আমি ক্ষতবিক্ষত লুন্ঠিত ধষির্ত বাঙ্গালি হিন্দু ||	(OAG,NGEN,NCOM)
C1034.1	"মান্যবর আপনাকে ও আপনার চ্যানেল পরিবারকে জানাই অসংখ্য প্রণাম । মান্যবর আপনার ও
আপনার চ্যানেল পরিবারের কাছে এই নিবেদন যে এই রকম আরো অনেক ভি ডি ও বানিয়ে
ইউটিউব চ্যানেলের মাধ্যমে বার বার প্রস্তুত করুন তাহলে পুরো ভারতে মতুয়া ধর্মের
সঠিক প্রচার প্রসার হবে ও মতুয়া পন্থী ভক্ত গণ ও জ্ঞান লাভ করবেন । খুব ভালো
লেগেছে এক দম অদ্বিতীয় । মান্যবর আপনাকে ও আপনার চ্যানেল পরিবারকে জানাই অসংখ্য
ধন্যবাদ । জয় হরি বোল ।"	(NAG,NGEN,NCOM)
C1034.39	"আমার ধর্মবিশ্বাস কম তবে এইভাবে ভালো লাগে পরদাদারা ধর্ম পরিবর্তন করেছিল।।চন্ডাল
হয়ে জন্মানোর চেয়ে মুসলিম হয়ে জন্মানো সুখের"	(CAG,NGEN,COM)
C1035.123	Vai jan	(NAG,NGEN,NCOM)
C1038.220	Joy shree ram	(NAG,NGEN,NCOM)
C61.551	Babar bichi dekhachis madar chod bhikari.	(OAG,GEN,NCOM)
C61.359	Madar chod ranu mondol	(OAG,GEN,NCOM)
C1035.291	Isf jindabad jot morcha jindabad	(NAG,NGEN,NCOM)
C61.1349	Sandi magi k vikka dewa o uchit na	(OAG,GEN,NCOM)
C59.1501	মাদারচোদ	(OAG,GEN,NCOM)
C65.205	Pori 1 ta magi	(OAG,GEN,NCOM)
C1039.259.1	Jaydul Sheikh।   আল্লাহ চোদে বাজার কুত্তা হাসে হাজার।😹😹😹😹😹👏👏👏	(OAG,NGEN,COM)
C1040.297	Ai manuser bachcha take dhore kurbanir moto kore kurbani dite hobe ake??	(OAG,NGEN,NCOM)
C1038.12	"Darun . 
JAI SANATAN DHARMA⚘."	(NAG,NGEN,NCOM)
C60.157	বেইমান বেটি আবার ইংলিশ চোদায় মাগি।	(OAG,GEN,NCOM)
C1034.46.3	"Dulal Ganguly sanatani der durabhostar karon tomra Brahman ra sei moghol kal
theke tomra bi dharmi der meye diye man izzat visarjan diye dharmer kotha
chinta na kore nijeder pran bachiye chile Aaj o jakhon dharmer upar bi dharmi
der akromon hoi takhon o. Amra nomo Sudra chandal harijon Rai bi dharmi der
sathe ladai kori jodi lajja thake tobe kokhono bolbe na Brahman Sudra ek
sanatani ! Ha Amra(nomo Sudra) sanatani Amra hindu kintu kulangar Brahman na
har har mahadev jai Hari bol"	(OAG,NGEN,COM)
C61.1161	"বুড়ি চুদি ,ভিখারি দের সাথে থাকলে উকুন ঢুকে যাবে, আর সব বলি ওই এক লাইন গান
গিয়ে এই সব বুড়ি চুদি দের ফেমাস করা উচিৎ নয়, ওই সব বেকার গান আ আ আ ওর থেকে
হিমেস যে গিয়েছে ভালো লাগছে ,সোবার কাছে অনুরোধ ওই বুড়ি চুদি কে নিয়ে বেসি
নাচা নাচি করো না, ও যেমন ভিখারি ছিলো তেমন করে দাও ,"	(OAG,GEN,NCOM)
C8.12787	ky re randi	(OAG,GEN,NCOM)
C1039.50	R tmc k ekta kotha bolte chai   Hati chale bazar kutta voke hazar	(CAG,NGEN,COM)
C1049.21	বিজেপি হাটাও	(NAG,NGEN,NCOM)
C1040.112	Joy hindu	(NAG,NGEN,NCOM)
C1034.70	Asadharun	(NAG,NGEN,NCOM)
C61.644	Sala vikari choda....ekhn takar mukh dekhe....nijeke...honu vabche	(OAG,NGEN,NCOM)
C1038.217.2	same to you :-)	(NAG,NGEN,NCOM)
C44.307.4	"@Purna chandra Sarkar a re bhai tara apon bhai bon to chilo na.tader duijoner
e baba ma alada alada."	(NAG,NGEN,NCOM)
C61.407	তোর মারে চুদি সালি??	(OAG,GEN,NCOM)
C55.171	magir fasi chai ..	(OAG,GEN,NCOM)
C62.44	অপু তুই একটা মাগী	(OAG,GEN,NCOM)
C55.158	Mei aar maa dutoi RANDI class one randi	(OAG,GEN,NCOM)
C61.302	Eta ekta khanki	(OAG,GEN,NCOM)
C1035.192.4	মিজান জারোজ সনতান	(OAG,GEN,NCOM)
C1040.201	"অাসলেএহলো মাতাল অাসলহিনদুনা জারাঅাসলহিনদি তারাকখনও কেহুরধমনিযা বাড়াবাড়িকরেনা
মুসলমানের সাথেমিলেমিসে থাকে এদেরমতকুকুর জারাতারাহিনদুমুসলিমের সাথেবিভাদকলে
এদরনের কুলাংগার দরেপাগলা গারদেপাটানদরকার"	(OAG,NGEN,NCOM)
C1037.8.1	Amal Patra 😀😀thik boleche	(NAG,NGEN,NCOM)
C1048.3	এদের নিজের বাবার ঠিক নেই।নিজের সন্তানের বাবা ঠিক থাকবে কিভাবে	(OAG,GEN,NCOM)
C1040.151	Allah	(NAG,NGEN,NCOM)
C1036.5	india tay sudu hindu ra rajotobkorbay	(OAG,NGEN,COM)
C1039.97	toloar nie michil korbena to ek47nie korbe	(OAG,NGEN,COM)
C46.137	madar chode	(OAG,GEN,NCOM)
C1039.235	Joy Sree Ram	(NAG,NGEN,NCOM)
C1034.33.1	হরে কৃষ্ণ🙏	(NAG,NGEN,NCOM)
C1038.223	Mammta Muslim ka saath deti h wahi cm rhegi	(OAG,NGEN,COM)
C61.1307	থুর চোতমারানী মাগী তুই জীতিয় বেইমান	(OAG,GEN,NCOM)
C1040.8.3	"@Sanjoy Dutta ভারত এ মুসলিম সংখ্যা বর্তমান এ ৩০ কোটি এর উপরে আস্তে আস্তে
দেশটিতে মুসলিম সংখ্যা বেড়েই চলেছে 🇮🇳❤️🥰 আর ভাই এইখানে ধর্ম নিয়ে কথা বারায়েন
না আমদের সব ধর্মকে সম্মান করা উচিত"	(CAG,NGEN,COM)
C1033.2	"হিন্দু ধর্মে গোএ অনুযায়ী কোননা কোন ঋষির বংশ ধর তাহলে পরে এতো জাতি কিভাবে
আসলো।তা হলো কর্ম অনুযায়ী। ব্রাহ্মণের ঘরে জন্ম নিলে ব্রাহ্মণ হবেনা।পরশুরামের
পিতা ব্রাহ্মণ্য ছিলো কিন্তু পরশুরাম কি ছিলো।"	(OAG,NGEN,NCOM)
C1040.285	খানকির বাচ্চাকে মেরে কুত্তা দিয়ে খাওয়ানো উচিৎ	(OAG,GEN,NCOM)
C1030.82.2	Yes 😊😊😊😂😂😂😎	(CAG,GEN,COM)
C1048.168	এত ইংরেজি শিখলো কবে??	(NAG,NGEN,NCOM)
C61.1167	"kno tmi Ki onno rokum vikari chila Rendi dhanda korta nki J oder theke tmi
alada tmi himesh Ki ki koreche go tmr sathe asole jodi ektu bolo Rendi Vikari"	(OAG,GEN,NCOM)
C62.122	খানকি মাগি একটা নাস্তিক এর বাচ্চা।ওর জাহান্নামে ও ঠাই হবে না	(OAG,GEN,NCOM)
C59.249	Bal tika just ami dakta pare na😑	(CAG,GEN,NCOM)
C1048.61	"আমাদের লজ্জা যে বাংলার একজন বিধায়ক যিনি নিজে বলছেন না যে তার সন্তানের বাবা কে।
মিডিয়াকে প্রশ্ন করতে হচ্ছে বাবা কে জানার জন্য।"	(OAG,GEN,NCOM)
C1040.365	Oree koi paoa jabe	(NAG,NGEN,NCOM)
C61.1874	এত বড় দুধ স্নেহার	(OAG,GEN,NCOM)
C1037.35	Bjpkutta	(OAG,NGEN,NCOM)
C1040.11	"Hinduder Sankha ato ache ? 
Ata purely Muslim der banano video."	(CAG,NGEN,COM)
C1040.371	Tor maira pondai.Tor bapa ila oto keco korta parbo na	(OAG,NGEN,NCOM)
C1038.196	जय श्री राम वीडियो	(NAG,NGEN,NCOM)
C1035.183.1	@Suman Tarafdar vuk vuk.. Bhao vuk vuk. Ferate haal dhoro amar bichir bal	(OAG,NGEN,NCOM)
C44.167	Osovvyo meye ekta chii faltu meye jemon faltu chelye	(OAG,GEN,NCOM)
C61.445	Tumi ekta mother chud....	(CAG,GEN,NCOM)
C1040.148	"এর মতো জানোয়ার অনেক কমই আছে সব মানুষকে এক সৃষ্টি কর্তা বানাইছে কেন তোরা
সৃষ্টিকর্তার নাম নিয়া তার সৃষ্টির জীবকে অন্যায় ভাবে মা রস কুলাঙ্গার বাচ্চারা
তোদের কোন ধর্মই নাই তোরা হইলি উগ্রপন্থী হিন্দুরা অনেক ভালো কিন্তু তোদের মত যে
কটা আছে সেগুলো মোদির মতো কুত্তার ঘরে জন্ম নেওয়া"	(OAG,NGEN,NCOM)
C1035.75	Bhai jaan ISF jindabad	(NAG,NGEN,NCOM)
C60.742	gandu choda mohela😡😡	(OAG,GEN,NCOM)
C59.981	Jar jar 🐖 ache oi randi ranu k chudiye dao	(OAG,GEN,NCOM)
C1035.101	Kata	(CAG,NGEN,COM)
C1040.220	এই বেয়াদব এর কটর শান্তির দাবি করছি	(NAG,NGEN,NCOM)
C1038.65	Jai sree Ram	(NAG,NGEN,NCOM)
C1035.315.4	19 98 theke khabar nin tmc bjp JOTE kemon chilo	(OAG,NGEN,NCOM)
C68.889	Tor gud mari	(OAG,GEN,NCOM)
C62.299	মাগী নাম্বার ১	(OAG,GEN,NCOM)
C1035.286.1	"Ami giveaway korte parina tai Amar chenel subscribe Kew korena please brodhar
Amar chenel subscribe koro 😭😭😭😭."	(NAG,NGEN,NCOM)
C61.1671	Khanki mohila Toi tu dekhty akhuno bikhari e asis	(OAG,GEN,NCOM)
C48.25	r chele take or hat duto kete r dhone jalbichuti lagie deya hok	(OAG,GEN,NCOM)
C1048.129	"ATO NATAK ATO BHUMIKA KISER JONNO?SASTA PUBLICITY!MEDIA GULO BHALO NEWS
PACHHENA MONE HOY."	(OAG,NGEN,NCOM)
C58.198	কানকি মাগি সময় থাকতে ভালো হ,, তা না হলে সুনার মধ্য মরিচ লাগাব	(OAG,GEN,NCOM)
C1038.37	জয় শ্রী রাম আমি বাংলাদেশ থেকে +৮৮ ০১৮৬৬৭২৪৩৪২	(NAG,NGEN,NCOM)
C1048.34	ছি ছি, এত কিছুর পরেও ওসব কথা মুখ দিয়ে বেরোয়।	(OAG,NGEN,NCOM)
C1040.314	এই মাখির পোতে কই দাকে ওর দইরা হোগা মার🖕🖕🖕🖕🖕🖕🖕🖕👺	(OAG,NGEN,NCOM)
C1035.8	Isf	(NAG,NGEN,NCOM)
C1048.207	"Bostir lok e rai vote diye netader jetay, Bostir lok e rai Nijeder koster taka
niye ei sob borolok e der worthless movie dekhe eder borolok kore."	(NAG,NGEN,NCOM)
C45.321	"Keno esob aje baje video banachhen dada.. kono meye esob kaj ichhe kore kore
na... r ora to apnar sathe valo bebohari korlo. R apnake dekheo to mone holo
apni oi meyetar kache gelen .
Mane soson o apni i korben r tader bodnam o apni i korben bah...😕😕"	(NAG,GEN,NCOM)
C1035.155	Ekhan thekeu cutting kora hoyeche video...	(CAG,NGEN,NCOM)
C1048.6	ফালতু মহিলা ।	(OAG,GEN,NCOM)
C1035.304	BJP IT CELL WITH abbas	(NAG,NGEN,NCOM)
C61.744	Chita ramamandal demon kutta Sali	(OAG,GEN,NCOM)
C1035.315.1	@Kamrul Islam sohomot	(NAG,NGEN,NCOM)
C1039.237.1	subhadip ojha   পশ্চিমবঙ্গ টা অলরেডি পশ্চিম বাংলাদেশ হয়ে গেছে দিদির দয়ায় I   রোহিঙ্গিয়াদের বসিয়ে এবার শুধু হিন্দুদের হত্যা আর বলাৎকার করে পশ্চিমবঙ্গ থেকে তাড়ানোর অপেক্ষা।   হিন্দুরা তৈরী থাকো ভারতের কোন রাজ্যে উদ্বাস্তু হয়ে থাকার জন্য। বাঙ্গালী হিন্দু ঘুমিয়ে থাকো আর অপেক্ষা কর কখন তোমার মা বোনের ইজ্জত লোটা যাবে।	(OAG,NGEN,NCOM)
C1034.24	"My beloved friends, know the history of your roots. A man with no knowledge of
his past can easily be exploited by clever men. This happens in India."	(CAG,NGEN,NCOM)
C1038.266	Jai shree Ram 🚩 🚩 🚩 🚩 🚩	(NAG,NGEN,NCOM)
C1035.1	ISF jindabad	(NAG,NGEN,NCOM)
C1039.253	Esob korw labh nei tmc er dalal abp. Hindu ra jege utheche. Deshe kono pa chata kuttar Thai nei.	(OAG,NGEN,COM)
C1038.132	Ek hi nara ek hi naam jai shree ram jai shree ram	(NAG,NGEN,NCOM)
C1035.202	Tmc....hotao	(OAG,NGEN,NCOM)
C1032.27.2	"@Manotosh Mandal আপনাকে জিজ্ঞেস করা হলে ,আপনার ধর্মের নাম কি ? আপনি বলবেন
হিন্দু কিংবা মুসলিম----।আপনি কি বলবেন আমার ধর্মের নাম মানবধর্ম বলে। আপনি আপনার
কাগজপত্রে মানবধর্ম বলে লেখেন।"	(CAG,NGEN,NCOM)
C1048.175	Ami noi eta boltey pari. 😃😃😃😃😃😃😃😃	(NAG,NGEN,NCOM)
C1037.25	বিজেপি দেশ ধ্বংস করার জন্য উঠে পড়ে লেগেছে ,সন্ত্রাসীদের যা কাজ তাই তারা করিয়ে দেখাচ্ছে, বিজেপি নিপাত যাক দেশ সুস্থ থাকুক।	(OAG,NGEN,NCOM)
C1048.231.1	😁😁😁😁😁😁😁😁😁😁😁😁	(NAG,NGEN,NCOM)
C1037.15.1	Thik	(NAG,NGEN,NCOM)
C24.1623	madarchood fake case walo ke	(OAG,GEN,NCOM)
C60.502	রানু খান*র মেয়ে	(OAG,GEN,NCOM)
C8.6743	motherchod	(OAG,GEN,NCOM)
C1048.247	মুখটা কেমন যেন	(CAG,GEN,NCOM)
C1048.113	বাংলার খানকি একটা	(OAG,GEN,NCOM)
C45.366	Khanki😡	(OAG,GEN,NCOM)
C1035.118	BJP JITBE NRC HOBE❤❤❤	(NAG,NGEN,COM)
C65.239	"এই মাদার চোদ নায়ক নামে কলঙ্ক...
এই ছাগল টাকে পাবনা থেকে ছারছে কবে....."	(OAG,GEN,NCOM)
C45.167	Gudher number	(CAG,GEN,NCOM)
C1048.199	তাহলে উনিও কী সঠিকভাবে জানেন না baby র বাবা কে?	(NAG,NGEN,NCOM)
C61.546	amar gane tui hole guder bata bancod vikarer baccha ohonkar maracho rande	(OAG,GEN,NCOM)
C68.1180	"Right. OK. Juto. Kano
Ketey. Felo. Magi. K"	(OAG,GEN,NCOM)
C50.7	madarxhod voice nai bal dekpar dicu	(OAG,GEN,NCOM)
C1039.190	Fucking news channel...TMCr dalal.. Biased news dai sob somoi. Muslim ra ki kore dekhte pash na tora. Bal er channel	(OAG,NGEN,NCOM)
C1040.377	"আরে পাগলে কিনা কয় ছাগলে কিনা কয় এগুলা পিচে পিচে ভলতে পারবে কিন্তুু বাস্তবে
জদিন করবে সেদিন তোদের বাংলাদেশর মাটিতে পুসে দিয়া হবে ইংসোআললাহ"	(CAG,NGEN,NCOM)
C1030.36	"View বাড়ানোর জন্যে আপলোড দিয়েছেন। ভুলে যাচ্ছ এই চ্যানেল এ ভাইজান দের জলসা
আপলোড দেওয়া হয়।।।"	(CAG,NGEN,COM)
C62.340	পতিতালয় মাগি	(OAG,GEN,NCOM)
C61.1643	Motherhood randi	(OAG,GEN,NCOM)
C1038.126.3	Arup Roy 💪💪🙏sahi hai bhai	(NAG,NGEN,NCOM)
